,int_list,area,ecc,patch,time,tfmt,cx,cy,geom,angle
10,10,1497,0.8180605379117225,"Ellipse(xy=(21.44755522614159, 145.19772249133047), width=500, height=125, angle=162.33394838248438)",18600.0,2021-06-12 05:10:00,21447.555226141587,145197.72249133047,"LINEARRING (40.41433929711337 204.7503135517128, -22.75978775186938 224.8705132823222, -85.35343099511459 237.8945137425242, -133.5810670440762 240.9539300028968, -181.8087030930378 244.0133462632693, -211.7327590827355 236.8583905374633, -216.7628090153878 221.0648587752176, -221.7928589480401 205.2713270129719, -201.5182215266373 182.1286911271559, -160.4041503118465 156.7338480508453, -119.2900790970557 131.3390049745346, -60.69335589381294 105.7653311615575, 2.480771155169808 85.64513143094811, 65.65489820415256 65.52493170033877, 128.2485414473978 52.50093124013674, 176.4761774963594 49.44151497976418, 224.703813545321 46.38209871939161, 254.6278695350186 53.53705444519765, 259.657919467671 69.33058620744335, 264.6879694003233 85.12411796968902, 244.4133319789205 108.266753855505, 203.2992607641297 133.6615969318156, 162.1851895493388 159.0564400081263, 103.5884663460961 184.6301138211035, 40.41433929711337 204.7503135517128)",162.33394838248438
11,11,1404,0.7977890570428572,"Ellipse(xy=(27.01352976580523, 139.63174795166728), width=500, height=125, angle=162.2787102144414)",18660.0,2021-06-12 05:11:00,27013.52976580523,139631.7479516673,"LINEARRING (46.03771894615792 199.1660256917235, -17.11698110553768 219.3471214741874, -79.69803898009467 232.4314616467505, -127.9227030703399 235.5373721587169, -176.1473671605851 238.6432826706833, -206.0783072488036 231.517179686002, -211.1235811944196 215.728504673078, -216.1688551400356 199.9398296601541, -195.9165386728137 176.7776579997874, -154.8269694223462 151.3431891526428, -113.7374001718787 125.9087203054982, -55.16535946624306 100.2785659940751, 7.989340585452538 80.09747021161108, 71.14404063714814 59.91637442914711, 133.7250985117051 46.83203425658408, 181.9497626019504 43.72612374461767, 230.1744266921956 40.62021323265124, 260.105366780414 47.74631621733261, 265.15064072603 63.53499123025651, 270.1959146716461 79.32366624318041, 249.9435982044241 102.4858379035472, 208.8540289539567 127.9203067506918, 167.7644597034892 153.3547755978364, 109.1924189978535 178.9849299092595, 46.03771894615792 199.1660256917235)",162.2787102144414
12,12,1442,0.8080292391922542,"Ellipse(xy=(21.44755522614159, 145.19772249133047), width=500, height=125, angle=162.53820888913293)",18720.0,2021-06-12 05:12:00,21447.555226141587,145197.72249133047,"LINEARRING (40.2019131378689 204.8175519050317, -23.04354119007007 224.7124073318301, -85.68321737386617 237.5131780132839, -133.9214538041297 240.4006427876716, -182.1596902343932 243.2881075620593, -212.0580485719636 236.0265177202244, -217.0317624286632 220.2151541382397, -222.0054762853628 204.403790556255, -201.6484639552496 181.3335810360876, -160.4441211164936 156.085471444445, -119.2397782777377 130.8373618528024, -60.5522570135247 105.4727485044277, 2.693197314414281 85.57789307762926, 65.93865164235325 65.68303765083083, 128.5783278261493 52.88226696937704, 176.8165642564129 49.99480219498932, 225.0548006866764 47.1073374206016, 254.9531590242468 54.3689272624365, 259.9268728809464 70.18029084442124, 264.900586737646 85.99165442640597, 244.5435744075327 109.0618639465733, 203.3392315687768 134.309973538216, 162.1348887300208 159.5580831298585, 103.4473674658079 184.9226964782332, 40.2019131378689 204.8175519050317)",162.53820888913293
13,13,1382,0.7985484796104708,"Ellipse(xy=(21.44755522614159, 139.63174795166728), width=500, height=125, angle=162.21907266718418)",18780.0,2021-06-12 05:13:00,21447.555226141587,139631.7479516673,"LINEARRING (40.53370162616625 199.1461917077575, -22.59995828939684 219.393012477119, -85.16736314829787 232.5424843932215, -133.3887682615889 235.6985888948506, -181.6101733748799 238.8546933964798, -211.5485146058789 231.7597485306567, -216.6102197982193 215.9763335517659, -221.6719249905597 200.1929185728751, -201.4437283354911 177.0096794032362, -160.3806553539422 151.5324553778971, -119.3175823723932 126.0552313525579, -60.77225108944614 100.3641249649386, 2.361408826116932 80.11730419557706, 65.49506874168002 59.87048342621554, 128.062473600581 46.72101151011307, 176.283878713872 43.56490700848391, 224.5052838271631 40.40880250685476, 254.4436250581621 47.50374737267788, 259.5053302505024 63.28716235156865, 264.5670354428428 79.07057733045943, 244.3388387877743 102.2538165000983, 203.2757658062253 127.7310405254375, 162.2126928246764 153.2082645507766, 103.6673615417293 178.899370938396, 40.53370162616625 199.1461917077575)",162.21907266718418
14,14,1434,0.8116957986365148,"Ellipse(xy=(27.01352976580523, 139.63174795166728), width=500, height=125, angle=161.92610425482553)",18840.0,2021-06-12 05:14:00,27013.52976580523,139631.7479516673,"LINEARRING (46.40373835927365 199.047821624553, -16.62556935223706 219.6171953390909, -79.12491986555924 233.0864175832627, -127.3295566714395 236.489048497497, -175.5341934773199 239.8916794117314, -205.5084214971032 232.9499092534186, -210.6507649257376 217.192582325541, -215.7931083543721 201.4352553976633, -195.6837176282912 178.1488876487288, -154.7514526415659 152.4620312863431, -113.8191876548406 126.7751749239573, -55.40598653917391 100.7850479933194, 7.623321172336809 80.21567427878156, 70.65262888384753 59.6463005642437, 133.1519793971697 46.17707832007187, 181.35661620305 42.77444740583753, 229.5612530089303 39.37181649160317, 259.5354810287137 46.31358664991591, 264.6778244573481 62.07091357779359, 269.8201678859825 77.82824050567126, 249.7107771599017 101.1146082546058, 208.7785121731764 126.8014646169915, 167.8462471864511 152.4883209793772, 109.4330460707844 178.4784479100151, 46.40373835927365 199.047821624553)",161.92610425482553
15,15,1434,0.8079494047927606,"Ellipse(xy=(27.01352976580523, 139.63174795166728), width=500, height=125, angle=161.88480164340717)",18900.0,2021-06-12 05:15:00,27013.52976580523,139631.7479516673,"LINEARRING (46.44656437809027 199.0338284350791, -16.56789918451096 219.6486325214202, -79.0575239479344 233.1629049537984, -127.2596953864533 236.6002840915954, -175.4618668249723 240.0376632293924, -205.4410911462567 233.1175022914577, -210.5947921678419 217.3638864008074, -215.7484931894272 201.6102705101571, -195.6558940505896 178.3094126255473, -154.7421564932126 152.5930562387763, -113.8284189358357 126.8766998520053, -55.43396840908103 100.8444715545967, 7.580495153520197 80.22966746825549, 70.59495871612143 59.61486338191432, 133.0845834795448 46.10059094953617, 181.2867549180638 42.66321181173917, 229.4889263565827 39.22583267394216, 259.4681506778671 46.14599361187683, 264.6218516994524 61.89960950252714, 269.7755527210377 77.65322539317745, 249.6829535822 100.9540832777873, 208.7692160248231 126.6704396645583, 167.8554784674461 152.3867960513292, 109.4610279406915 178.4190243487379, 46.44656437809027 199.0338284350791)",161.88480164340717
16,16,1362,0.7872088746224581,"Ellipse(xy=(27.01352976580523, 139.63174795166728), width=500, height=125, angle=161.04656629377092)",18960.0,2021-06-12 05:16:00,27013.52976580523,139631.7479516673,"LINEARRING (47.31350419320066 198.7431769501875, -15.39263267014914 220.2776415424514, -77.6778637369037 234.7046562513574, -125.8245898205929 238.8468385442472, -173.9713159042822 242.9890208371371, -204.0485700802095 236.5081798770864, -209.4321862282755 220.831645661249, -214.8158023763415 205.1551114454115, -195.0662320841261 181.5628035552188, -154.5330889716426 155.2506539632857, -113.9999458591591 128.9385043713527, -55.99258152493998 102.0547835454111, 6.713555338409808 80.5203189531471, 69.4196922017596 58.98585436088314, 131.7049232685142 44.55883965197717, 179.8516493522034 40.41665735908731, 227.9983754358927 36.27447506619745, 258.07562961182 42.75531602624814, 263.4592457598859 58.43185024208559, 268.8428619079519 74.10838445792304, 249.0932916157365 97.70069234811575, 208.560148503253 124.0128419400488, 168.0270053907695 150.3249915319819, 110.0196410565504 177.2087123579235, 47.31350419320066 198.7431769501875)",161.04656629377092
17,17,1430,0.8067892324739785,"Ellipse(xy=(32.57950430546887, 139.63174795166728), width=500, height=125, angle=160.9626418681476)",19020.0,2021-06-12 05:17:00,32579.504305468872,139631.7479516673,"LINEARRING (52.96604083687566 198.7133790078053, -9.708485999700692 220.3396697533747, -71.9725181783665 234.8579017154307, -120.1131253216939 239.0706028200843, -168.2537324650213 243.2833039247379, -198.340447232691 236.8465257864385, -203.7470199190834 221.1778940772944, -209.1535926054757 205.5092623681504, -189.4386004984994 181.8880514649247, -148.9440417742239 155.5165588933704, -108.4494830499485 129.1450663218161, -50.48155906251426 102.1764076410985, 12.19296777406208 80.55011689552921, 74.86749461063843 58.92382614995991, 137.1315267893042 44.40559418790384, 185.2721339326316 40.19289308325025, 233.412741075959 35.98019197859665, 263.4994558436288 42.41697011689602, 268.9060285300211 58.08560182604012, 274.3126012164134 73.75423353518421, 254.5976091094371 97.37544443840986, 214.1030503851617 123.7469370099641, 173.6084916608863 150.1184295815185, 115.640567673452 177.087088262236, 52.96604083687566 198.7133790078053)",160.9626418681476
18,18,1420,0.8047027208656364,"Ellipse(xy=(27.01352976580523, 139.63174795166728), width=500, height=125, angle=161.45359298164175)",19080.0,2021-06-12 05:18:00,27013.52976580523,139631.7479516673,"LINEARRING (46.8930705145297 198.8858943012672, -15.96446268454062 219.9743576338194, -78.35061012225216 233.9585404962577, -126.5255469527862 237.758588930079, -174.7004837833203 241.5586373639002, -204.7309397994563 234.8642942463327, -210.0030556325944 219.1499109465652, -215.2751714657324 203.4355276467976, -195.3585022102892 179.9841139563164, -154.6394630933809 153.9605715356346, -113.9204239764727 127.9370291149527, -55.72354418198955 101.4660649346196, 7.133989017080761 80.37760160206739, 69.99152221615108 59.28913826951518, 132.3776696538626 45.30495540707682, 180.5526064843967 41.5049069732556, 228.7275433149307 37.70485853943437, 258.7579993310668 44.39920165700183, 264.0301151642049 60.1135849567694, 269.3022309973429 75.82796825653698, 249.3855617418997 99.27938194701819, 208.6665226249914 125.3029243677, 167.9474835080831 151.3264667883818, 109.7506037136 177.797430968715, 46.8930705145297 198.8858943012672)",161.45359298164175
19,19,1473,0.8181820922438254,"Ellipse(xy=(32.57950430546887, 134.06577341200273), width=500, height=125, angle=161.47145496893793)",19140.0,2021-06-12 05:19:00,32579.504305468872,134065.77341200272,"LINEARRING (52.44057157934687 193.3261143386502, -10.42353290386829 214.3949807800142, -72.81403688575472 228.3597140512304, -120.9901560422063 232.1447437405072, -169.166275198658 235.9297734297841, -199.1946427907801 229.2260686283185, -204.4618594011211 213.5100425075147, -209.7290760114621 197.7940163867109, -189.8050967342796 174.3488128671164, -149.077946744129 148.337965891189, -108.3507967539785 122.3271189152616, -50.14566745162428 95.87429892671921, 12.71843703159088 74.80543248535523, 75.58254151480604 53.73656604399126, 137.9730454966925 39.77183277277508, 186.1491646531441 35.9868030834982, 234.3252838095957 32.20177339422132, 264.3536514017179 38.90547819568697, 269.6208680120588 54.62150431649076, 274.8880846223998 70.33753043729455, 254.9641053452173 93.78273395688906, 214.2369553550668 119.7935809328165, 173.5098053649162 145.8044279087439, 115.304676062562 172.2572478972862, 52.44057157934687 193.3261143386502)",161.47145496893793
20,20,1434,0.7984018587667379,"Ellipse(xy=(21.44755522614159, 139.63174795166728), width=500, height=125, angle=161.5391192275094)",19200.0,2021-06-12 05:20:00,21447.555226141587,139631.7479516673,"LINEARRING (41.23862433134069 198.9155027557722, -21.65031788341339 219.9101142718243, -84.05727020282723 233.8011568767697, -132.2378257473732 237.5292896727219, -180.4183812919191 241.2574224686742, -210.4388111112651 234.5182599261522, -215.6874639902781 218.7960243724637, -220.9361168692911 203.0737888187752, -200.9844635486661 179.6521311471586, -160.2266240898089 153.6893996003556, -119.4687846309518 127.7266680535525, -61.23245609381159 101.3426046636145, 1.656486120942485 80.34799314756236, 64.54542833569657 59.35338163151025, 126.9523806551104 45.4623390265649, 175.1329361996564 41.73420623061267, 223.3134917442023 38.00607343466041, 253.3339215635482 44.74523597718235, 258.5825744425613 60.46747153087087, 263.8312273215743 76.18970708455939, 243.8795740009492 99.61136475617596, 203.1217345420921 125.574096302979, 162.363895083235 151.536827849782, 104.1275665460948 177.9208912397201, 41.23862433134069 198.9155027557722)",161.5391192275094
21,21,1438,0.8003008286524863,"Ellipse(xy=(27.01352976580523, 134.06577341200273), width=500, height=125, angle=161.99783978523845)",19260.0,2021-06-12 05:21:00,27013.52976580523,134065.77341200272,"LINEARRING (46.3293329974379 193.5060774616696, -16.72567859821898 213.9965210457457, -79.2418438732405 227.3874822418732, -127.450703062281 230.7297572779224, -175.6595622513215 234.0720323139716, -205.6250755368434 227.0927392374476, -210.7476864328624 211.3289863385334, -215.8702973288814 195.5652334396192, -195.7317673457162 172.3040613188949, -154.767373960586 146.668473139303, -113.8029805754557 121.0328849597111, -55.35728506148433 95.11591294641183, 7.69772653417256 74.62546936233582, 70.75273812982945 54.1350257782598, 133.268903404851 40.74406458213227, 181.4777625938914 37.40178954608308, 229.686621782932 34.05951451003389, 259.6521350684538 41.03880758655782, 264.7747459644729 56.80256048547204, 269.8973568604919 72.56631338438626, 249.7588268773267 95.82748550511056, 208.7944334921964 121.4630736847024, 167.8300401070662 147.0986618642943, 109.3843445930948 173.0156338775936, 46.3293329974379 193.5060774616696)",161.99783978523845
22,22,1431,0.7995297566604983,"Ellipse(xy=(27.01352976580523, 134.06577341200273), width=500, height=125, angle=161.47430804129147)",19320.0,2021-06-12 05:22:00,27013.52976580523,134065.77341200272,"LINEARRING (46.87164611637686 193.3271032570809, -15.99350742377221 214.3928393224101, -78.38470670927136 228.3544658095759, -126.5610142834643 232.1370965399129, -174.7373218576573 235.9197272702499, -204.7653555981754 229.2145271993265, -210.0317896145077 213.4982388142892, -215.29822363084 197.781950429252, -195.3730769125785 174.3377390633613, -154.6446317496256 148.3289201487378, -113.9161865866728 122.3201012341143, -55.70974012491547 95.87017963225362, 7.155413415233603 74.8044435669245, 70.02056695538268 53.73870750159537, 132.4117662408818 39.77708101442958, 180.5880738150748 35.99445028409255, 228.7643813892678 32.21181955375553, 258.7924151297859 38.91701962467894, 264.0588491461182 54.63330800971622, 269.3252831624504 70.34959639475349, 249.4001364441889 93.7938077606442, 208.6716912812361 119.8026266752677, 167.9432461182832 145.8114455898912, 109.7367996565259 172.2613671917518, 46.87164611637686 193.3271032570809)",161.47430804129147
23,23,1445,0.7972732467589976,"Ellipse(xy=(32.57950430546887, 134.06577341200273), width=500, height=125, angle=161.21858769691033)",19380.0,2021-06-12 05:23:00,32579.504305468872,134065.77341200272,"LINEARRING (52.70191490714183 193.2378833251846, -10.06859302292446 214.5839860093308, -72.39685810533487 228.8239345438859, -120.5558034111747 232.8215455497815, -168.7147487170146 236.8191565556771, -198.7724096762222 230.2480428012111, -204.1089353472587 214.5554158186945, -209.4454610182952 198.862788836178, -189.6251477176086 175.3298821101607, -149.0131893917008 149.1395451963282, -108.401231065793 122.9492082824956, -50.31341422627037 96.23976618296696, 12.45709370379592 74.89366349882083, 75.22760163386221 53.5475608146747, 137.5558667162726 39.30761228011961, 185.7148120221125 35.31000127422398, 233.8737573279523 31.31239026832833, 263.9314182871599 37.88350402279433, 269.2679439581965 53.5761310053109, 274.604469629233 69.26875798782747, 254.7841563285463 92.80166471384473, 214.1721980026385 118.9920016276773, 173.5602396767307 145.1823385415098, 115.4724228372081 171.8917806410385, 52.70191490714183 193.2378833251846)",161.21858769691033
24,24,1456,0.7968763236781673,"Ellipse(xy=(32.57950430546887, 134.06577341200273), width=500, height=125, angle=161.5136635697125)",19440.0,2021-06-12 05:24:00,32579.504305468872,134065.77341200272,"LINEARRING (52.39691034201206 193.3407294894456, -10.48269807439469 214.3632795488455, -72.8834726523379 228.2820472573287, -121.0623670881427 232.031585584765, -169.2412615239474 235.7811239122013, -199.2646824894526 229.0552996622772, -204.5203200043026 213.3353975581755, -209.7759575191526 197.6154954540738, -189.8347120594636 174.1849758732101, -149.0884114760765 148.2041387909758, -108.3421108926894 122.2233017087415, -50.11751014748108 95.81336739395974, 12.76209826892568 74.79081733455986, 75.64170668533244 53.76826727515999, 138.0424812632756 39.84949956667678, 186.2213756990804 36.09996123924046, 234.4002701348851 32.35042291180413, 264.4236911003903 39.07624716172826, 269.6793286152404 54.79614926582995, 274.9349661300903 70.51605136993165, 254.9937206704013 93.94657095079539, 214.2474200870142 119.9274080330297, 173.5011195036271 145.908245115264, 115.2765187584188 172.3181794300457, 52.39691034201206 193.3407294894456)",161.5136635697125
25,25,1455,0.7957972558869119,"Ellipse(xy=(27.01352976580523, 128.49979887234), width=500, height=125, angle=161.48682408877409)",19500.0,2021-06-12 05:25:00,27013.52976580523,128499.79887233999,"LINEARRING (46.85870022811945 187.7654652342539, -16.0110535428617 208.8174681407905, -78.40530120450248 222.7654651721865, -126.5824339306845 226.5375718792102, -174.7595666568666 230.3096785862338, -204.7861349552161 223.5979191643421, -210.0491356818503 207.8804807215968, -215.3121364084845 192.1630422788515, -195.3818688658918 168.7231840456309, -154.6477431460952 142.7232627271126, -113.9136174262987 116.7233414085943, -55.70139446749012 90.28613541696276, 7.16835930349102 69.23413251042611, 70.03811307447216 48.18212960388945, 132.4323607361129 34.23413257249345, 180.609493462295 30.46202586546981, 228.786626188477 26.68991915844616, 258.8131944868266 33.40167858033786, 264.0761952134608 49.11911702308315, 269.339195940095 64.83655546582844, 249.4089283975023 88.27641369904906, 208.6748026777057 114.2763350175674, 167.9406769579091 140.2762563360857, 109.7284539991006 166.7134623277172, 46.85870022811945 187.7654652342539)",161.48682408877409
