,int_list,area,ecc,patch,time,tfmt,cx,cy,geom,angle
10,10,798,0.8870619180213357,"Ellipse(xy=(43.71145338479616, 106.23590071368822), width=500, height=125, angle=161.70379785427167)",21000.0,2021-06-12 05:50:00,43711.45338479616,106235.90071368823,"LINEARRING (63.33204854426062 165.5762937490263, 0.3830237915003423 186.3900643895662, -62.06359611902727 200.1016807858958, -110.2546679812807 203.6913185799438, -158.4457398435341 207.2809563739919, -188.4466760964212 200.4555375397361, -193.6501187565561 184.7182813515461, -198.8535614166911 168.981025163356, -178.8346724388871 145.6168088827451, -138.0023797576272 119.7713299528188, -97.17008707636742 93.92585102289239, -38.85816652742858 67.70927831889003, 24.0908582253317 46.89550767835015, 87.03988297809198 26.08173703781027, 149.4865028886196 12.37012064148068, 197.677574750873 8.780482847432623, 245.8686466131265 5.19084505338455, 275.8695828660135 12.01626388764032, 281.0730255261485 27.75352007583039, 286.2764681862834 43.49077626402046, 266.2575792084793 66.8549925446313, 225.4252865272196 92.70047147455767, 184.5929938459597 118.5459504044841, 126.2810732970209 144.7625231084864, 63.33204854426062 165.5762937490263)",161.70379785427167
11,11,844,0.8844945198038505,"Ellipse(xy=(49.27742792445794, 100.66992617402413), width=500, height=125, angle=163.27969861694982)",21300.0,2021-06-12 05:55:00,49277.42792445794,100669.92617402412,"LINEARRING (67.25867062415891 160.5274646380677, 3.761051588024571 179.6021898613199, -59.039034942353 191.5912638133435, -107.3105988406615 193.8542321155626, -155.5821627389701 196.1172004177816, -185.3840446259031 188.4693017318616, -190.1527259317162 172.594896972828, -194.9214072375293 156.7204922137944, -174.2675462558935 133.9156562164874, -132.7399161349009 109.202889409443, -91.21228601390821 84.49012260239857, -32.20143381137737 59.88711293323287, 31.29618522475697 40.8123877099806, 94.79380426089131 21.73766248672833, 157.5938907912689 9.748588534704808, 205.8654546895774 7.485620232485701, 254.137018587886 5.222651930266593, 283.938900474819 12.87055061618666, 288.707581780632 28.74495537522024, 293.4762630864451 44.61936013425382, 272.8224021048094 67.42419613156086, 231.2947719838167 92.13696293860527, 189.7671418628241 116.8497297456497, 130.7562896602932 141.4527394148154, 67.25867062415891 160.5274646380677)",163.27969861694982
12,12,821,0.8694955211474528,"Ellipse(xy=(49.27742792445794, 95.10395163436048), width=500, height=125, angle=165.27643471939265)",21600.0,2021-06-12 06:00:00,49277.42792445794,95103.95163436048,"LINEARRING (65.16216244593345 155.5516580356975, 1.038485943835724 172.4023813867868, -62.1411993156851 182.1960596007106, -110.4623009922943 182.7757487278529, -158.7834026689035 183.3554378549952, -188.3007168431179 174.6738088457869, -192.5133976808903 158.6428897202625, -196.7260785186626 142.6119705947381, -175.2901792891435 120.5406148925003, -132.9267079872611 97.28978252073512, -90.56323668537873 74.03895014896992, -30.73098309911529 51.50696858411273, 33.39269340298243 34.65624523302343, 97.51636990508015 17.80552188193414, 160.696055164601 8.011843668010343, 209.0171568412102 7.432154540868041, 257.3382585178194 6.852465413725753, 286.8555726920338 15.53409442293402, 291.0682535298062 31.56501354845845, 295.2809343675785 47.59593267398287, 273.8450351380593 69.66728837622068, 231.4815638361769 92.91812074798585, 189.1180925342946 116.1689531197511, 129.2858389480312 138.7009346846082, 65.16216244593345 155.5516580356975)",165.27643471939265
13,13,814,0.8635113469191408,"Ellipse(xy=(49.27742792445794, 89.53797709469684), width=500, height=125, angle=168.05831851969748)",21900.0,2021-06-12 06:05:00,49277.42792445794,89537.97709469685,"LINEARRING (62.20967639786073 150.6853969047115, -2.656264764608459 164.4040864451782, -66.23682081810371 171.1198629734992, -114.5291122828975 169.3536546605488, -162.8214037476914 167.5874463475984, -191.882578930484 157.4834562789253, -195.3122513156006 141.266970988308, -198.7419237007173 125.0504856976907, -176.2600757292278 104.0455093801692, -132.8180734659625 82.87814426110481, -89.37607120269719 61.71077914204041, -28.52076171141404 42.10924682514894, 36.34517945105515 28.3905572846822, 101.2111206135243 14.67186774421545, 164.7916766670196 7.956091215894503, 213.0839681318134 9.7222995288449, 261.3762595966073 11.48850784179528, 290.4374347793998 21.5924979104684, 293.8671071645165 37.8089832010857, 297.2967795496332 54.02546849170299, 274.8149315781437 75.03044480922449, 231.3729293148784 96.19780992828888, 187.9309270516131 117.3651750473533, 127.0756175603299 136.9667073642447, 62.20967639786073 150.6853969047115)",168.05831851969748
14,14,807,0.8787362423007704,"Ellipse(xy=(54.84340246412158, 83.9720025550332), width=500, height=125, angle=170.86755370630945)",22200.0,2021-06-12 06:10:00,54843.40246412158,83972.0025550332,"LINEARRING (64.76322802823266 145.6797578275888, -0.6971239410596652 156.2028317918348, -64.53041741529744 159.7944061933798, -112.6781104314037 155.6634784583396, -160.82580344751 151.5325507232994, -189.3568501350392 140.0163928038006, -191.9876186261006 123.6513048114775, -194.6183871171622 107.2862168191544, -171.1340868171282 87.40833570142382, -126.7068622805449 68.39553404829167, -82.27963774396163 49.38273239515951, -20.53677506928182 32.78732124672366, 44.92357690001051 22.26424728247764, 110.3839288693028 11.74117331823162, 174.2172223435406 8.149598916686557, 222.3649153596469 12.28052665172679, 270.5126083757531 16.41145438676701, 299.0436550632823 27.92761230626583, 301.6744235543438 44.2927002985889, 304.3051920454053 60.65778829091198, 280.8208917453713 80.53566940864258, 236.3936672087881 99.54847106177473, 191.9664426722048 118.5612727149069, 130.223579997525 135.1566838633427, 64.76322802823266 145.6797578275888)",170.86755370630945
15,15,818,0.88943072787909,"Ellipse(xy=(54.84340246412158, 78.40602801537001), width=500, height=125, angle=173.7646892445252)",22500.0,2021-06-12 06:15:00,54843.40246412158,78406.02801537002,"LINEARRING (61.63165367697616 140.5362915386416, -4.27690028377809 147.7373525995528, -68.21013646689545 148.0980097826652, -116.0875016877215 141.5388325296117, -163.9648669085474 134.9796552765582, -191.8773863637372 122.0361713569769, -193.677651628965 105.5590328667883, -195.4779168941928 89.08189437659976, -171.0189442846076 70.41638669005744, -125.687538617736 53.67337122118654, -80.35613295086434 36.93035575231566, -17.85340270948724 23.47682555300955, 48.05515125126701 16.27576449209838, 113.9637052120213 9.074703431187203, 177.8969413951386 8.714046248074808, 225.7743066159646 15.27322350112833, 273.6516718367906 21.83240075418185, 301.5641912919803 34.77588467376314, 303.3644565572081 51.25302316395171, 305.1647218224359 67.73016165414026, 280.7057492128508 86.39566934068259, 235.3743435459792 103.1386848095535, 190.0429378791075 119.8817002784244, 127.5402076377304 133.3352304777305, 61.63165367697616 140.5362915386416)",173.7646892445252
16,16,881,0.9007035406239458,"Ellipse(xy=(54.84340246412158, 72.84005347570684), width=500, height=125, angle=176.76520927064178)",22800.0,2021-06-12 06:20:00,54843.40246412158,72840.05347570684,"LINEARRING (58.37013750496968 135.2404712623824, -7.824999448316312 138.9816755252286, -71.68946558911789 135.9952517441141, -119.1578535363743 126.9389250928664, -166.6262414836307 117.8825984416188, -193.8229676168691 103.4957778774207, -194.7582686825806 86.94699363909926, -195.6935697482922 70.39820940077776, -170.2910825572632 53.03859642057527, -124.1454100620381 38.69140796120254, -77.99973756681298 24.3442195018298, -14.87846953001252 14.18083995187746, 51.31666742327348 10.43963568903128, 117.5118043765595 6.69843142618511, 181.376270517361 9.68485520729962, 228.8446584646175 18.74118185854725, 276.3130464118738 27.79750850979489, 303.5097725451122 42.18432907399292, 304.4450736108238 58.73311331231442, 305.3803746765353 75.28189755063592, 279.9778874855064 92.6415105308384, 233.8322149902813 106.9886989902111, 187.6865424950561 121.3358874495839, 124.5652744582557 131.4992669995362, 58.37013750496968 135.2404712623824)",176.76520927064178
17,17,879,0.9040001661552677,"Ellipse(xy=(49.27742792445794, 67.27407893604413), width=500, height=125, angle=0.9991541624682441)",23100.0,2021-06-12 06:25:00,49277.42792445794,67274.07893604413,"LINEARRING (50.36728080157914 4.783581892843799, 116.6579749471694 5.939711339069653, 180.1276645431541 13.63303734537826, 226.7978871602255 26.16919415671157, 273.4681097772968 38.70535096804488, 299.5284484588157 55.06081690813139, 299.2394160972593 71.63349044452896, 298.9503837357028 88.20616398092652, 272.3355785431585 103.6429597260195, 225.2566024404093 114.5441025946413, 178.1776263376601 125.4452454632631, 114.478269192927 130.9207054254703, 48.18757504733674 129.7645759792445, -18.10311909825352 128.6084465330186, -81.57280869423828 120.91512052671, -128.2430313113096 108.3789637153767, -174.9132539283809 95.84280690404339, -200.9735926098999 79.48734096395687, -200.6845602483434 62.91466742755931, -200.395527886787 46.34199389116175, -173.7807226942426 30.90519814606879, -126.7017465914934 20.00405527744698, -79.62277048874425 9.102912408825169, -15.92341334401111 3.627452446617944, 50.36728080157914 4.783581892843799)",0.9991541624682441
18,18,898,0.9069161702504294,"Ellipse(xy=(49.27742792445794, 61.70810439637909), width=500, height=125, angle=1.5549147675209198)",23400.0,2021-06-12 06:30:00,49277.42792445794,61708.104396379094,"LINEARRING (50.97336862473836 -0.7688816476126021, 117.2497301348317 1.03019327690955, 180.6418109569217 9.338794332177635, 227.1882410933318 22.32704857520945, 273.7346712297418 35.31530281824126, 299.6351408315552 51.92277681997742, 299.1853721004247 68.49186719750075, 298.7356033692942 85.06095757502409, 271.9723179299208 100.2388714897698, 224.7898187540147 110.6828495748171, 177.6073195781085 121.1268276598643, 113.8578487342709 125.9841653648929, 47.58148722417752 124.1850904403708, -18.69487428591582 122.3860155158486, -82.08695510800588 114.0774144605805, -128.6333852444159 101.0891602175487, -175.1798153808259 88.10090597451693, -201.0802849826394 71.49343197278077, -200.6305162515088 54.92434159525743, -200.1807475203783 38.35525121773409, -173.4174620810049 23.17733730298833, -126.2349629050988 12.73335921794109, -79.05246372919264 2.289381132893858, -15.30299288535498 -2.567956572134754, 50.97336862473836 -0.7688816476126021)",1.5549147675209198
19,19,901,0.9062013338987883,"Ellipse(xy=(49.27742792445794, 56.14212985671731), width=500, height=125, angle=1.6732137089715344)",23700.0,2021-06-12 06:35:00,49277.42792445794,56142.129856717314,"LINEARRING (51.10236152799774 -6.331221400780244, 117.3748672115068 -4.395309204968534, 180.7496581065656 4.044160059005947, 227.2691721212387 17.12849124420445, 273.7886861359119 30.21282242940296, 299.6548110034011 46.87373784999927, 299.1708329544481 63.44186427087652, 298.6868549054952 80.00999069175379, 271.8922886040756 95.13261397713765, 224.6883262686823 105.4791518794557, 177.484363933289 115.8256897817739, 113.7250000044271 120.5513933100266, 47.45249432091813 118.6154811142149, -18.82001136259088 116.6795689184032, -82.1948022576497 108.2400996544287, -128.7143162723229 95.15576846923017, -175.233830286996 82.07143728403167, -201.0999551544852 65.41052186343535, -200.6159771055323 48.8423954425581, -200.1319990565793 32.27426902168084, -173.3374327551597 17.15164573629698, -126.1334704197665 6.805107833978873, -78.92950808437318 -3.541430068339238, -15.17014415551127 -8.267133596591954, 51.10236152799774 -6.331221400780244)",1.6732137089715344
20,20,919,0.9177586966589447,"Ellipse(xy=(49.27742792445794, 56.14212985671731), width=500, height=125, angle=2.475203398905018)",24000.0,2021-06-12 06:40:00,49277.42792445794,56142.129856717314,"LINEARRING (51.97661622910409 -6.299558000803493, 118.2155329852916 -3.436225577299879, 181.4659891561305 5.88946778195092, 227.7978059295193 19.62364635958949, 274.1296227029081 33.35782493722807, 299.760012460417 50.37915388625503, 299.0441793545411 66.9388830753019, 298.3283462486652 83.49861226434879, 271.324734881804 98.24471315442568, 223.9805772216899 107.9295281851628, 176.6364195615758 117.6143432159, 112.8171563759993 121.4471501377417, 46.57823961981179 118.5838177142381, -19.66067713637571 115.7204852907345, -82.91113330721468 106.3947919314837, -129.2429500806035 92.66061335384512, -175.5747668539922 78.92643477620655, -201.2051566115012 61.90510582717959, -200.4893235056253 45.34537663813271, -199.7734903997494 28.78564744908584, -172.7698790328881 14.03954655900893, -125.425721372774 4.354731528271792, -78.08156371265991 -5.330083502465349, -14.26230052708342 -9.162890424307101, 51.97661622910409 -6.299558000803493)",2.475203398905018
21,21,924,0.9218088553109283,"Ellipse(xy=(49.27742792445794, 45.010180777390026), width=500, height=125, angle=3.9443861326639267)",24300.0,2021-06-12 06:45:00,49277.42792445794,45010.18077739003,"LINEARRING (53.57668794842419 -17.34177479135157, 119.7204155799943 -12.78106644710387, 182.7109748611553 -1.836743539927816, 228.6754262530867 13.08083384261361, 274.6398776450181 27.99841122515505, 299.8254272854862 45.67128896536247, 298.6852501994243 62.20722087325501, 297.5450731133624 78.74315278114754, 270.1722597095724 92.7920532603344, 222.5953544190252 101.2598150484126, 175.018449128478 109.7275768364908, 111.1218955320618 111.9228446903793, 44.97816790049169 107.3621363461316, -21.16555973107845 102.8014280018839, -84.15611901223944 91.85710509470786, -130.1205704041708 76.93952771216644, -176.0850217961022 62.02195032962501, -201.2705714365704 44.34907258941758, -200.1303943505084 27.81314068152505, -198.9902172644465 11.27720877363251, -171.6174038606565 -2.771691705554353, -124.0404985701093 -11.23945349363256, -76.4635932795621 -19.70721528171077, -12.56703968314596 -21.90248313559926, 53.57668794842419 -17.34177479135157)",3.9443861326639267
22,22,926,0.9210185016989658,"Ellipse(xy=(54.84340246412158, 45.010180777390026), width=500, height=125, angle=5.1968659064896645)",24600.0,2021-06-12 06:50:00,54843.40246412158,45010.18077739003,"LINEARRING (60.50453402261051 -17.23290389454345, 126.5327700568475 -11.22750533926707, 189.2690570532348 1.091060176121616, 234.8964559922887 17.00977158068417, 280.5238549313427 32.92848298524672, 305.3170907906746 51.14764800278651, 303.8157411518555 67.65470701134575, 302.3143915130364 84.161766019905, 274.6410349240313 97.60899076743451, 226.8904069638954 105.0347860876694, 179.1397790037595 112.4605814079043, 115.2105069398696 113.2586640045999, 49.18227090563265 107.2532654493235, -16.84596512860432 101.2478668940471, -79.58225212499165 88.92930137865844, -125.2096510640456 73.01058997409588, -170.8370500030995 57.09187856953333, -195.6302858624314 38.87271355199354, -194.1289362236124 22.3656545434343, -192.6275865847932 5.858595534875057, -164.9542299957881 -7.58862921265446, -117.2036020356522 -15.01442453288936, -69.45297407551635 -22.44021985312425, -5.523702011626455 -23.23830244981983, 60.50453402261051 -17.23290389454345)",5.1968659064896645
23,23,903,0.9237982297942833,"Ellipse(xy=(65.97535154344887, 45.010180777390026), width=500, height=125, angle=6.612413606046773)",24900.0,2021-06-12 06:55:00,65975.35154344887,45010.18077739003,"LINEARRING (73.17237468381137 -17.07405923500835, 139.0321063335397 -9.439367844624869, 201.4449365376285 4.425241358868242, 246.665163880676 21.46624912743725, 291.8853912237236 38.50725689600627, 316.2209844406382 57.33334042640794, 314.3123115930424 73.79827333884003, 312.4036387454465 90.26320625127212, 284.4065345171132 103.0226997028418, 236.4870361468624 109.2666233625974, 188.5675377766115 115.510547022353, 124.6380600528147 114.7291121801719, 58.77832840308636 107.0944207897884, -7.081403246641997 99.45972939940492, -69.49423345073073 85.59512019591182, -114.7144607937783 68.5541124273428, -159.9346881368258 51.51310465877378, -184.2702813537405 32.68702112837211, -182.3616085061446 16.22208821594002, -180.4529356585488 -0.2428446964920639, -152.4558314302155 -13.00233814806177, -104.5363330599646 -19.24626180781737, -56.61683468971373 -25.49018546757295, 7.31264303408301 -24.70875062539184, 73.17237468381137 -17.07405923500835)",6.612413606046773
24,24,901,0.92049610331729,"Ellipse(xy=(65.97535154344887, 39.444206237725915), width=500, height=125, angle=7.753576022437379)",25200.0,2021-06-12 07:00:00,65975.35154344887,39444.20623772591,"LINEARRING (74.40739987386155 -22.48438619705808, 140.1020186432266 -13.53956477075701, 202.2263462895481 1.565291300801299, 247.0982207370711 19.50351279266227, 291.9700951845941 37.44173428452326, 315.9259266391601 56.74874486703537, 313.6897212825849 73.17239955937663, 311.4535159260096 89.5960542517179, 283.2078500206592 101.7954343948291, 235.1735036296161 107.0837681126096, 187.139157238573 112.3721018303902, 123.2379219824012 110.317620098811, 57.54330321303618 101.3727986725099, -8.151315556328882 92.42797724620884, -70.27564320265039 77.32312117465054, -115.1475176501734 59.38489968278955, -160.0193920976964 41.44667819092857, -183.9752235522624 22.13966760841646, -181.7390181956871 5.716012916075194, -179.5028128391119 -10.70764177626607, -151.2571469337615 -22.90702191937726, -103.2228005427184 -28.19535563715782, -55.18845415167524 -33.48368935493838, 8.712781104496486 -31.42920762335914, 74.40739987386155 -22.48438619705808)",7.753576022437379
