,int_list,area,ecc,patch,time,tfmt,cx,cy,geom,angle
61,61,2421,0.6287428028248465,"Ellipse(xy=(-84.30596102746203, -10.649564619243145), width=500, height=125, angle=83.87955781455011)",16560.0,2021-10-27 04:36:00,-84305.96102746204,-10649.564619243145,"LINEARRING (-22.16221305333728 -17.31324136173787, -15.09330213530727 48.60961707168856, -14.86082116497172 112.5434478269971, -21.51597137759824 160.4075667719093, -28.17112159022475 208.2716857168216, -41.17053944912655 236.1581995477484, -57.65125405748316 237.9254272772559, -74.13196866583976 239.6926550067634, -92.74840267518923 215.1963103184565, -109.400502579301 169.8314287964155, -126.0526024834128 124.4665472743746, -139.3807980835568 61.936970556678, -146.4497090015868 -3.985887876748426, -153.5186199196168 -69.90874631017485, -153.7511008899523 -133.8425770654833, -147.0959506773258 -181.7066960103956, -140.4408004646993 -229.5708149553079, -127.4413826057975 -257.4573287862347, -110.9606679974409 -259.2245565157422, -94.4799533890843 -260.9917842452497, -75.86351937973484 -236.4954395569428, -59.21141947562304 -191.1305580349018, -42.55931957151125 -145.7656765128609, -29.23112397136728 -83.23609979516429, -22.16221305333728 -17.31324136173787)",83.87955781455011
62,62,2106,0.5638850980894852,"Ellipse(xy=(-62.04206286880933, -5.083590079579502), width=500, height=125, angle=92.43870101264237)",16620.0,2021-10-27 04:37:00,-62042.062868809335,-5083.590079579502,"LINEARRING (0.4013319339986268 -2.424183096687229, -2.419799970100087 63.81654440822702, -11.70519540721324 127.0729290190031, -25.40985380958693 173.4134862534558, -39.11451221196063 219.7540434879084, -56.11950892414986 245.395272107677, -72.67969080037842 244.6899891316523, -89.23987267660698 243.9847061556277, -104.0031742179817 216.9904948148374, -113.7181496203356 169.6525168303799, -123.4331250226895 122.3145388459222, -127.306589575716 58.49773044244247, -124.4854576716173 -7.742997062471775, -121.6643257675186 -73.98372456738603, -112.3789303304054 -137.2401091781621, -98.67427192803173 -183.5806664126148, -84.96961352565803 -229.9212236470674, -67.96461681346881 -255.562452266836, -51.40443493724024 -254.8571692908113, -34.84425306101168 -254.1518863147867, -20.08095151963693 -227.1576749739964, -10.36597611728307 -179.8196969895388, -0.6510007149292107 -132.4817190050812, 3.222463838097333 -68.66491060160148, 0.4013319339986268 -2.424183096687229)",92.43870101264237
63,63,2553,0.677876582270259,"Ellipse(xy=(-73.17401194813661, -27.347488238231744), width=500, height=125, angle=85.8128492327308)",16680.0,2021-10-27 04:38:00,-73174.01194813661,-27347.488238231745,"LINEARRING (-10.84083215768885 -31.91089674632251, -5.999911826040659 34.21291330681389, -7.924428391885542 98.11819476646934, -16.19052941980926 145.7305511513564, -24.45663044773298 193.3429075362434, -38.38942540248944 220.7750008406473, -54.92037791577353 221.9852309235593, -71.45133042905763 223.1954610064713, -89.23076144999274 198.085017942188, -104.342957665301 152.1841853541471, -119.4551538806093 106.2833527661062, -130.6662714069362 43.33973032299542, -135.5071917385844 -22.78407973014097, -140.3481120702326 -88.90788978327737, -138.4235955043877 -152.8131712429328, -130.157494476464 -200.4255276278199, -121.8913934485402 -248.0378840127069, -107.9585984937838 -275.4699773171108, -91.42764598049969 -276.6802074000228, -74.89669346721558 -277.8904374829348, -57.11726244628047 -252.7799944186515, -42.00506623097221 -206.8791618306106, -26.89287001566396 -160.9783292425697, -15.68175248933704 -98.03470679945892, -10.84083215768885 -31.91089674632251)",85.8128492327308
64,64,2387,0.6760838962154021,"Ellipse(xy=(-67.60803740847297, 6.04835899974592), width=500, height=125, angle=91.89435047360692)",16740.0,2021-10-27 04:39:00,-67608.03740847297,6048.35899974592,"LINEARRING (-5.142194891110066 8.114398349810925, -7.333875052546965 74.37893866867671, -16.01787995316764 137.7206849450148, -29.28165831043155 184.1893527806082, -42.54543666769545 230.6580206162016, -59.30605972901654 256.4596491095568, -75.87219480873298 255.9117290691975, -92.43832988844943 255.3638090288383, -107.4574254349723 228.5110756991152, -117.6216999835481 181.2675319113498, -127.7859745321239 134.0239881235844, -132.2655600872728 70.24685996854669, -130.0738799258359 3.982319649680915, -127.882199764399 -62.28222066918487, -119.1981948637783 -125.623966945523, -105.9344165065144 -172.0926347811164, -92.67063814925048 -218.5613026167098, -75.91001508792939 -244.3629311100649, -59.34388000821295 -243.8150110697057, -42.7777449284965 -243.2670910293465, -27.75864938197364 -216.4143576996234, -17.59437483339784 -169.170813911858, -7.430100284822061 -121.9272701240925, -2.950514729673174 -58.15014196905485, -5.142194891110066 8.114398349810925)",91.89435047360692
65,65,2174,0.5503504520555206,"Ellipse(xy=(-67.60803740847297, -10.649564619243145), width=500, height=125, angle=92.80805256794515)",16800.0,2021-10-27 04:40:00,-67608.03740847297,-10649.564619243145,"LINEARRING (-5.183083537002879 -7.587680535083317, -8.431168140842267 58.63348460120016, -18.12414382643784 121.8286979073395, -32.12724520716535 168.0799471709691, -46.13034658789287 214.3311964345988, -63.30028246104141 239.8622720175971, -79.85557374511228 239.0502508666372, -96.41086502918316 238.2382297156774, -110.9998455204706 211.1494097609868, -120.4094616027132 163.749789172736, -129.8190776849558 116.3501685844851, -133.2810758837824 52.5097164328805, -130.032991279943 -13.71144870340297, -126.7849066761037 -79.93261383968645, -117.0919309905081 -143.1278271458258, -103.0888296097806 -189.3790764094554, -89.08572822905307 -235.6303256730851, -71.91579235590451 -261.1614012560834, -55.36050107183365 -260.3493801051235, -38.80520978776278 -259.5373589541637, -24.21622929647534 -232.4485389994731, -14.80661321423273 -185.0489184112222, -5.396997131990126 -137.6492978229714, -1.934998933163484 -73.8088456713668, -5.183083537002879 -7.587680535083317)",92.80805256794515
66,66,2225,0.6305802792042177,"Ellipse(xy=(-62.04206286880933, 22.74628261873685), width=500, height=125, angle=98.88378961716634)",16860.0,2021-10-27 04:41:00,-62042.062868809335,22746.28261873685,"LINEARRING (-0.2918380191532819 32.39821149419589, -10.53072385415829 97.90361571749915, -26.85802308689997 159.7179187728156, -45.67783757529282 204.2272379020476, -64.49765206368565 248.7365570312795, -84.27342731481967 272.3069034761123, -100.6497783706455 269.7471820173611, -117.0261294264713 267.1874605586098, -128.6659997603255 238.7066611154083, -133.0058430372645 190.5773491833129, -137.3456863142035 142.4480372512175, -134.0311735534704 78.59975796658108, -123.7922877184654 13.09435374327781, -113.5534018834604 -52.41105048002546, -97.2261026507187 -114.225353535342, -78.40628816232584 -158.7346726645739, -59.58647367393301 -203.2439917938058, -39.81069842279899 -226.8143382386386, -23.43434736697318 -224.2546167798874, -7.057996311147356 -221.6948953211361, 4.581874022706863 -193.2140958779347, 8.921717299645856 -145.0847839458392, 13.26156057658485 -96.95547201374382, 9.947047815851725 -33.10719272910739, -0.2918380191532819 32.39821149419589)",98.88378961716634
67,67,2353,0.6643882634690976,"Ellipse(xy=(-62.04206286880933, -5.083590079579502), width=500, height=125, angle=98.58599720029699)",16920.0,2021-10-27 04:42:00,-62042.062868809335,-5083.590079579502,"LINEARRING (-0.2425067936746004 4.247265664470896, -10.14079426957449 69.80500106346915, -26.14659716602025 131.7033292807169, -44.7348231773292 176.3098619914963, -63.32304918863815 220.9163947022757, -82.97605199526136 244.5892060899344, -99.36548584501092 242.1146342209594, -115.7549196947605 239.6400623519845, -127.5426599087978 211.220145058664, -132.1325935274213 163.1140392497133, -136.7225271460449 115.0079334407626, -133.7399064198439 51.14328957536836, -123.8416189439441 -14.4144458236299, -113.9433314680442 -79.97218122262817, -97.93752857159842 -141.8705094398759, -79.34930256028946 -186.4770421506553, -60.76107654898051 -231.0835748614346, -41.10807374235731 -254.7563862490934, -24.71863989260774 -252.2818143801184, -8.329206042858175 -249.8072425111434, 3.458534171179103 -221.387325217823, 8.048467789802679 -173.2812194088723, 12.63840140842625 -125.1751135999216, 9.655780682225291 -61.31046973452737, -0.2425067936746004 4.247265664470896)",98.58599720029699
68,68,2415,0.6711696454078777,"Ellipse(xy=(-62.04206286880933, 11.614333539410028), width=500, height=125, angle=99.1516639573502)",16980.0,2021-10-27 04:43:00,-62042.062868809335,11614.333539410029,"LINEARRING (-0.3376382909054527 21.55485603622939, -10.88266781801039 87.01167476333458, -27.49878729907628 148.7489676732197, -46.52648928471323 193.1698125984473, -65.55419127035017 237.5906575236749, -85.43994817431047 261.0682892328018, -101.8041528560868 258.4320318510256, -118.1683575378631 255.7957744692493, -129.6749451684322 227.2608667348122, -133.7897233812126 179.1117908663705, -137.904501593993 130.9627149979287, -134.2915169738181 67.13062976969587, -123.7464874467132 1.673811042590668, -113.2014579196083 -63.78300768451453, -96.58533843854238 -125.5203005943996, -77.55763645290543 -169.9411455196272, -58.52993446726849 -214.3619904448548, -38.64417756330819 -237.8396221539817, -22.27997288153189 -235.2033647722055, -5.91576819975559 -232.5671073904292, 5.590819430813575 -204.0321996559921, 9.705597643593983 -155.8831237875504, 13.82037585637438 -107.7340479191086, 10.20739123619949 -43.90196269087581, -0.3376382909054527 21.55485603622939)",99.1516639573502
69,69,2292,0.6404869596750336,"Ellipse(xy=(-50.91011378948205, -21.781513698569967), width=500, height=125, angle=98.89299238749898)",17040.0,2021-10-27 04:44:00,-50910.11378948205,-21781.51369856997,"LINEARRING (10.83855998393923 -12.11966671035931, 0.5891528919427103 53.38409211204078, -15.7480746595982 115.1957719013749, -34.57503793162224 159.702067643429, -53.40200120364627 204.2083633854832, -73.18156203672464 227.7755331681143, -89.55750174232466 225.2131813951151, -105.9334414479247 222.650829622116, -117.5687370843069 194.1681609661282, -121.9008498405464 146.0381525951279, -126.232962596786 97.9081442241276, -122.9081946548998 34.06039813561947, -112.6587875629033 -31.44336068678062, -102.4093804709068 -96.94711950918071, -86.07215291936589 -158.7587992985148, -67.24518964734185 -203.265095040569, -48.41822637531782 -247.7713907826231, -28.63866554223945 -271.3385605652542, -12.26272583663943 -268.776208792255, 4.113213868960592 -266.2138570192559, 15.74850950534277 -237.7311883632681, 20.08062226158236 -189.6011799922678, 24.41273501782194 -141.4711716212675, 21.08796707593574 -77.6234255327594, 10.83855998393923 -12.11966671035931)",98.89299238749898
70,70,2546,0.708356882118205,"Ellipse(xy=(-62.04206286880933, -5.083590079579502), width=500, height=125, angle=95.59628080439322)",17100.0,2021-10-27 04:45:00,-62042.062868809335,-5083.590079579502,"LINEARRING (0.1600453941065965 1.011303491967539, -6.305493283270792 66.99607124341122, -19.06109718639276 129.6449605513364, -35.29749261220653 175.1602807227023, -51.53388803802029 220.6756008940681, -69.92544521713657 245.3412276414286, -86.4216371549975 243.7248429720842, -102.9178290928584 242.1084583027399, -116.1718147856029 214.3420328653645, -123.2645577258218 166.5407995725998, -130.3573006660407 118.7395662798352, -130.7097098091026 54.80628410031714, -124.2441711317253 -11.17848365112654, -117.7786324543479 -77.16325140257024, -105.0230285512259 -139.8121407104954, -88.78663312541214 -185.3274608818613, -72.55023769959837 -230.8427810532271, -54.15868052048209 -255.5084078005875, -37.66248858262117 -253.8920231312432, -21.16629664476024 -252.2756384618989, -7.912310952015716 -224.5092130245235, -0.8195680117968536 -176.7079797317588, 6.273174928422002 -128.9067464389942, 6.625584071483978 -64.97346425947615, 0.1600453941065965 1.011303491967539)",95.59628080439322
71,71,2433,0.686903082533165,"Ellipse(xy=(-56.47608832914569, 6.04835899974592), width=500, height=125, angle=96.27735299185511)",17160.0,2021-10-27 04:46:00,-56476.08832914569,6048.35899974592,"LINEARRING (5.649177416199649 12.88219804308172, -1.600243780575106 78.7854502990393, -15.09963332289046 141.2782918445701, -31.8759073539162 186.5973996950262, -48.65218138494193 231.9165075454821, -67.33563143849949 256.361777280321, -83.8114445024889 254.5494219811273, -100.2872575664783 252.7370666819336, -113.2102564818244 224.8150571312804, -119.7343007370162 176.9328918368659, -126.2583449922081 129.0507265424514, -125.8507752712658 65.1177722123677, -118.601354074491 -0.7854800435898808, -111.3519328777163 -66.68873229954747, -97.85254333540092 -129.1815738450783, -81.07626930437519 -174.5006816955343, -64.29999527334945 -219.8197895459903, -45.61654521979188 -244.2650592808291, -29.14073215580249 -242.4527039816354, -12.66491909181309 -240.6403486824418, 0.258079823532988 -212.7183391317885, 6.78212407872487 -164.836173837374, 13.30616833391675 -116.9540085429596, 12.8985986129744 -53.02105421287586, 5.649177416199649 12.88219804308172)",96.27735299185511
72,72,2157,0.5921870736414795,"Ellipse(xy=(-50.91011378948205, 11.614333539410028), width=500, height=125, angle=100.34357390710333)",17220.0,2021-10-27 04:47:00,-50910.11378948205,11614.333539410029,"LINEARRING (10.57418451547341 22.83623453466265, -1.330147211862908 88.05954058185839, -19.22688449850217 149.4378393277752, -39.17447868774027 193.4532729026795, -59.12207287697836 237.4687064775837, -79.49189125869358 260.5276096910659, -95.79771777049253 257.5515267592319, -112.1035442822915 254.5754438273978, -123.0140804141506 225.8073587394362, -126.1264072236014 177.5831083195851, -129.2387340330521 129.358857899734, -124.2987438217738 65.61573859135315, -112.3944120944375 0.3924325441574084, -100.4900803671012 -64.83087350303833, -82.59334308046192 -126.2091722489551, -62.64574889122382 -170.2246058238594, -42.69815470198573 -214.2400393987636, -22.3283363202705 -237.2989426122459, -6.022509808471568 -234.3228596804118, 10.28331670332737 -231.3467767485777, 21.19385283518655 -202.5786916606161, 24.30617964463729 -154.354441240765, 27.41850645408802 -106.1301908209139, 22.47851624280974 -42.38707151253309, 10.57418451547341 22.83623453466265)",100.34357390710333
73,73,2292,0.6230176570554274,"Ellipse(xy=(-56.47608832914569, 11.614333539410028), width=500, height=125, angle=98.36304704569827)",17280.0,2021-10-27 04:48:00,-56476.08832914569,11614.333539410029,"LINEARRING (5.359308143446718 20.70464393440237, -4.283805843410057 86.30039927144466, -20.04862851374514 148.260540722404, -38.46314065957548 192.939066315315, -56.87765280540582 237.6175919082259, -76.43839107485449 261.3666979264938, -92.83732990911507 258.9559194297797, -109.2362687433756 256.5451409330655, -121.1345074237253 228.1713073073772, -125.9115969858331 180.0834260685356, -130.6886865479409 131.995544829694, -127.9545987885949 68.11977848145997, -118.3114848017381 2.524023144417683, -108.6683708148813 -63.07173219262461, -92.90354814454625 -125.0318736435839, -74.48903599871591 -169.7103992364949, -56.07452385288556 -214.3889248294058, -36.51378558343688 -238.1380308476738, -20.11484674917631 -235.7272523509596, -3.715907914915739 -233.3164738542454, 8.182330765433925 -204.9426402285571, 12.95942032754173 -156.8547589897155, 17.73650988964952 -108.766877750874, 15.00242213030349 -44.89111140263992, 5.359308143446718 20.70464393440237)",98.36304704569827
74,74,2407,0.6388567108536755,"Ellipse(xy=(-50.91011378948205, -16.21553915890679), width=500, height=125, angle=90.04094999753283)",17340.0,2021-10-27 04:49:00,-50910.11378948205,-16215.53915890679,"LINEARRING (11.58987024759203 -16.17086964485779, 11.54248427318688 50.12988842147244, 4.911640132461315 113.7193582135017, -6.842295718001402 160.5926971040538, -18.59623156846412 207.4660359946058, -34.51360232909547 233.7962434829908, -51.08879184567803 233.7843969893895, -67.66398136226059 233.7725504957882, -83.54369882854083 207.4196172339307, -95.23062079133351 160.5295248714611, -106.9175427541262 113.6394325089915, -113.4574838009613 50.04054939337446, -113.4100978265561 -16.26020867295579, -113.362711852151 -82.56096673928603, -106.7318677114254 -146.1504365313153, -94.97793186096268 -193.0237754218674, -83.22399601049997 -239.8971143124194, -67.30662524986863 -266.2273218008044, -50.73143573328606 -266.2154753072031, -34.1562462167035 -266.2036288136018, -18.27652875042327 -239.8506955517442, -6.589606787630579 -192.9606031892747, 5.097315175162109 -146.0705108268051, 11.63725622199718 -82.47162771118805, 11.58987024759203 -16.17086964485779)",90.04094999753283
75,75,2425,0.6733709525300037,"Ellipse(xy=(-56.47608832914569, -27.34748823823268), width=500, height=125, angle=87.75603220196137)",17400.0,2021-10-27 04:50:00,-56476.08832914569,-27347.48823823268,"LINEARRING (5.975984423751648 -29.79465167102954, 8.571965738089126 36.45528151094609, 4.481627505924358 100.2585564707512, -5.394180754406705 147.5632424746822, -15.26998901473777 194.8679284786133, -30.12495130246431 221.8118074447723, -46.68743459795822 222.4608027733567, -63.24991789345213 223.109798101941, -80.16766879713109 197.4109221990173, -93.71474903986535 151.0240541906871, -107.2618292825996 104.6371861823568, -116.3321797677055 41.34960837653983, -118.928161082043 -24.90032480543581, -121.5241423963805 -91.15025798741144, -117.4338041642157 -154.9535329472165, -107.5579959038847 -202.2582189511475, -97.68218764355362 -249.5629049550786, -82.82722535582707 -276.5067839212377, -66.26474206033316 -277.155779249822, -49.70225876483925 -277.8047745784064, -32.78450786116029 -252.1058986754826, -19.23742761842603 -205.7190306671524, -5.690347375691765 -159.3321626588221, 3.380003109414162 -96.04458485300518, 5.975984423751648 -29.79465167102954)",87.75603220196137
76,76,2260,0.6026938949711171,"Ellipse(xy=(-45.3441392498184, -21.781513698569967), width=500, height=125, angle=92.18497550136624)",17460.0,2021-10-27 04:51:00,-45344.1392498184,-21781.51369856997,"LINEARRING (17.11042002350683 -19.3986528183032, 14.58265165424493 46.85391809537519, 5.57746747632406 110.1508012759215, -7.921845219876047 156.5515929012326, -21.42115791607614 202.9523845265437, -38.31244004246584 228.6686654870464, -54.87558277088544 228.036723394731, -71.43872549930504 227.4047813024155, -86.32142159039473 200.4762114300092, -96.24592997624694 153.181718727111, -106.1704383620991 105.887226024213, -110.3264668924055 42.08819633484167, -107.7986985231436 -24.16437457883673, -105.2709301538817 -90.41694549251513, -96.26574597596085 -153.7138286730614, -82.76643327976075 -200.1146202983725, -69.26712058356065 -246.5154119236837, -52.37583845717095 -272.2316928841864, -35.81269572875135 -271.5997507918709, -19.24955300033175 -270.9678086995554, -4.36685690924206 -244.0392388271491, 5.557651476610147 -196.744746124251, 15.48215986246235 -149.4502534213529, 19.63818839276873 -85.6512237319816, 17.11042002350683 -19.3986528183032)",92.18497550136624
77,77,2163,0.5807305745944845,"Ellipse(xy=(-45.3441392498184, 6.04835899974592), width=500, height=125, angle=94.39928070329556)",17520.0,2021-10-27 04:52:00,-45344.1392498184,6048.35899974592,"LINEARRING (16.97171795558022 10.84251593880922, 11.88601682707583 76.94794997892542, 0.4419363546498261 139.8496334587071, -14.84009757116526 185.6942007029899, -30.12213149698036 231.5387679472727, -47.99440849604255 256.5832131034665, -64.52076700607161 255.3117878213404, -81.04712551610066 254.0403625392143, -94.87826156623714 226.5568730614311, -102.9680279819452 178.9142389396215, -111.0577943976532 131.2716048178119, -112.7456975837214 67.35963610079882, -107.659996455217 1.254202060682617, -102.5742953267126 -64.85123197943359, -91.13021485428662 -127.7529154592152, -75.84818092847154 -173.5974827034981, -60.56614700265644 -219.4420499477809, -42.69387000359424 -244.4864951039747, -26.16751149356519 -243.2150698218486, -9.641152983536131 -241.9436445397225, 4.189983066600348 -214.4601550619392, 12.27974948230836 -166.8175209401297, 20.36951589801637 -119.1748868183201, 22.05741908408461 -55.26291810130699, 16.97171795558022 10.84251593880922)",94.39928070329556
78,78,2608,0.6844854273259052,"Ellipse(xy=(-56.47608832914569, 0.482384460083209), width=500, height=125, angle=87.06260462820246)",17580.0,2021-10-27 04:53:00,-56476.08832914569,482.38446008320904,"LINEARRING (5.941794411788791 -2.720413400999049, 9.339362097518325 63.49325059233024, 6.021489723743024 127.3413553830078, -3.281099830360013 174.7620969874283, -12.58368938446304 222.1828385918489, -27.11148088648433 249.3045235023887, -43.66489688481666 250.1539154238211, -60.21831288314898 251.0033073452535, -77.44584028286079 225.5110571894712, -91.5533161372031 179.2915371601104, -105.6607919915454 133.0720171307496, -115.4964033843506 69.89884631449476, -118.8939710700802 3.685182321165467, -122.2915387558097 -62.52848167216382, -118.9736663820344 -126.3765864628413, -109.6710768279314 -173.7973280672619, -100.3684872738284 -221.2180696716825, -85.84069577180705 -248.3397545822223, -69.28727977347472 -249.1891465036547, -52.7338637751424 -250.0385384250871, -35.5063363754306 -224.5462882693048, -21.39886052108829 -178.326768239944, -7.291384666745977 -132.1072482105832, 2.544226726059257 -68.93407739432834, 5.941794411788791 -2.720413400999049)",87.06260462820246
79,79,2581,0.7374422140377802,"Ellipse(xy=(-50.91011378948205, -10.64956461924268), width=500, height=125, angle=88.90068386518928)",17640.0,2021-10-27 04:54:00,-50910.11378948205,-10649.56461924268,"LINEARRING (11.57838253460075 -11.84865892541359, 12.85039664335625 54.43991283252787, 7.48630141736696 118.1487445974921, -3.33252343186993 165.2467056532201, -14.15134828110681 212.344666708948, -29.54159362531303 238.9864171498996, -46.11373656479839 239.3044206770885, -62.68587950428376 239.6224242042774, -79.08687797232028 213.5907172382663, -91.70460242568912 166.9424810835713, -104.322326879058 120.2942449288764, -112.1265960048093 56.83810144486968, -113.3986101135648 -9.450470313071767, -114.6706242223203 -75.73904207101323, -109.3065289963311 -139.4478738359775, -98.48770414709416 -186.5458348917054, -87.66887929785727 -233.6437959474334, -72.27863395365107 -260.285546388385, -55.7064910141657 -260.6035499155739, -39.13434807468033 -260.9215534427627, -22.73334960664382 -234.8898464767517, -10.11562515327498 -188.2416103220567, 2.502099300093874 -141.5933741673617, 10.30636842584525 -78.13723068335504, 11.57838253460075 -11.84865892541359)",88.90068386518928
80,80,2379,0.6823572310075392,"Ellipse(xy=(-45.3441392498184, -5.083590079579502), width=500, height=125, angle=92.73379639434265)",17700.0,2021-10-27 04:55:00,-45344.1392498184,-5083.590079579502,"LINEARRING (17.08473044122351 -2.102612203292924, 13.92247214593304 64.12270688294849, 4.311406504465765 127.3304293516897, -9.631740833028587 173.5997879926981, -23.57488817052294 219.8691466337064, -40.71172098340435 245.4224532584107, -57.26805075496471 244.6318886845881, -73.82438052652506 243.8413241107655, -88.44845626515496 216.7714344341595, -97.91949503372271 169.3840486509195, -107.3905338022905 121.9966628676794, -110.9352672361508 58.16075113037535, -107.7730089408603 -8.064567955866082, -104.6107506455698 -74.28988704210751, -94.99968500410256 -137.4976095108487, -81.05653766660821 -183.766968151857, -67.11339032911386 -230.0363267928654, -49.97655751623244 -255.5896334175697, -33.42022774467208 -254.7990688437471, -16.86389797311173 -254.0085042699245, -2.239822234481835 -226.9386145933185, 7.231216534085917 -179.5512288100784, 16.70225530265367 -132.1638430268384, 20.24698873651397 -68.32793128953435, 17.08473044122351 -2.102612203292924)",92.73379639434265
81,81,2239,0.6083472403825362,"Ellipse(xy=(-39.778164710156624, 0.482384460083209), width=500, height=125, angle=93.70065992181851)",17760.0,2021-10-27 04:56:00,-39778.16471015663,482.38446008320904,"LINEARRING (22.59151497329439 4.516372088189863, 18.31221087595227 70.67890168042278, 7.635936985987904 133.7154461469183, -7.085981293782972 179.7429382455443, -21.80789957355385 225.7704303441703, -39.37348282452501 251.0309292182228, -55.91411522258324 249.9611031938873, -72.45474762064147 248.8912771695518, -86.61995979519421 221.5784728030516, -95.29002818298508 174.0380182314306, -103.960096570776 126.4975636598096, -106.4271484909498 62.61092642420947, -102.1478443936076 -3.551603168023445, -97.86854029626551 -69.71413276025636, -87.19226640630114 -132.7506772267519, -72.47034812653027 -178.7781693253779, -57.7484298467594 -224.8056614240039, -40.18284659578823 -250.0661602980564, -23.64221419773001 -248.9963342737209, -7.101581799671777 -247.9265082493853, 7.063630374880965 -220.6137038828852, 15.73369876267184 -173.0732493112642, 24.40376715046273 -125.5327947396432, 26.87081907063652 -61.64615750404305, 22.59151497329439 4.516372088189863)",93.70065992181851
82,82,2481,0.6708013971884075,"Ellipse(xy=(-45.3441392498184, -16.21553915890679), width=500, height=125, angle=89.9800257124094)",17820.0,2021-10-27 04:57:00,-45344.1392498184,-16215.53915890679,"LINEARRING (17.15585695224816 -16.23732772622771, 17.17897053464043 50.0634432448774, 10.61574668066027 113.6599278575708, -1.088340736383799 160.5457385518472, -12.79242815342787 207.4315492461236, -28.68179223775842 233.7786672537614, -45.2569849805347 233.7844456493595, -61.83217772331098 233.7902240449575, -77.73990805487503 207.45419104811, -89.47668301361327 160.5765522392571, -101.2134579723515 113.6989134304043, -107.8210218694927 50.10702037951926, -107.844135451885 -16.19375059158586, -107.8672490342772 -82.49452156269099, -101.3040251802971 -146.0910061753843, -89.599937763253 -192.9768168696608, -77.89585034620893 -239.8626275639372, -62.00648626187838 -266.209745571575, -45.4312935191021 -266.2155239671731, -28.85610077632582 -266.2213023627711, -12.94837044476177 -239.8852693659235, -1.211595486023526 -193.0076305570707, 10.52517947271473 -146.1299917482178, 17.13274336985589 -82.53809869733284, 17.15585695224816 -16.23732772622771)",89.9800257124094
83,83,2412,0.6700596488668342,"Ellipse(xy=(-45.3441392498184, -5.083590079579502), width=500, height=125, angle=91.93875555183797)",17880.0,2021-10-27 04:58:00,-45344.1392498184,-5083.590079579502,"LINEARRING (17.1200832966005 -2.969139401163708, 14.87704779774861 63.29368243243703, 6.143954717984926 126.6286794539115, -7.155833558469169 173.0870537100866, -20.45562183492327 219.5454279662616, -37.23623650508139 245.3340589808091, -53.80194196348157 244.7733001060961, -70.36764742188176 244.2125412313831, -85.36592719361259 217.3481759457171, -95.49358424670605 170.096768883702, -105.6212412997995 122.8453618216867, -110.0513972950892 59.06478107560545, -107.8083617962373 -7.198040757995296, -105.5653262973854 -73.46086259159604, -96.83223321762172 -136.7958596130705, -83.53244494116763 -183.2542338692456, -70.23265666471352 -229.7126081254206, -53.45204199455541 -255.501239139968, -36.88633653615522 -254.9404802652551, -20.32063107775504 -254.3797213905421, -5.322351306024203 -227.5153561048761, 4.805305747069255 -180.263949042861, 14.93296280016271 -133.0125419808458, 19.36311879545238 -69.23196123476446, 17.1200832966005 -2.969139401163708)",91.93875555183797
84,84,2268,0.5525611828855829,"Ellipse(xy=(-45.3441392498184, -21.781513698569967), width=500, height=125, angle=82.27573344244757)",17940.0,2021-10-27 04:59:00,-45344.1392498184,-21781.51369856997,"LINEARRING (16.58875846823707 -30.18188156223405, 25.49997286257344 35.5173043050109, 27.52176586303383 99.41958216357621, 22.20886102858519 147.4512170404511, 16.89595619413654 195.482851917326, 4.682128671649188 223.7222735750678, -11.74266779516205 225.9500771736519, -28.16746426197329 228.177880772236, -47.46221779322106 204.2121760156217, -65.37748288135457 159.331131202168, -83.29274796948806 114.4500863887143, -98.36582257353749 52.31804003233907, -107.2770369678739 -13.38114583490588, -116.1882513622102 -79.08033170215083, -118.2100443626706 -142.9826095607161, -112.897139528222 -191.0142444375911, -107.5842346937733 -239.0458793144659, -95.37040717128599 -267.2853009722077, -78.94561070447475 -269.5131045707918, -62.52081423766351 -271.7409081693759, -43.22606070641573 -247.7752034127616, -25.31079561828223 -202.8941585993079, -7.395530530148733 -158.0131137858542, 7.677544073900691 -95.881067429479, 16.58875846823707 -30.18188156223405)",82.27573344244757
85,85,2364,0.6233806147819668,"Ellipse(xy=(-39.778164710156624, -21.781513698569967), width=500, height=125, angle=81.03509229549793)",18000.0,2021-10-27 05:00:00,-39778.16471015663,-21781.51369856997,"LINEARRING (21.95833327145009 -31.52085746327349, 32.28994990491028 33.9699851281899, 35.69485428403393 97.81350781153674, 31.42315574066223 145.9489157591161, 27.15145719729052 194.0843237066955, 15.55192099652333 222.5815740694919, -0.8207896513425226 225.1644782278569, -17.19350029920837 227.7473823862219, -37.00262609069465 204.2050576562834, -55.88543699834521 159.7224277997737, -74.76824790599576 115.239797943264, -91.18304605830315 53.44867265759694, -101.5146626917633 -12.04216993386644, -111.8462793252235 -77.53301252532984, -115.2511837043472 -141.3765352086767, -110.9794851609755 -189.5119431562561, -106.7077866176038 -237.6473511038354, -95.10825041683657 -266.1446014666318, -78.73553976897072 -268.7275056249969, -62.36282912110488 -271.3104097833619, -42.55370332961859 -247.7680850534233, -23.67089242196803 -203.2854551969136, -4.788081514317476 -158.802825340404, 11.62671663798991 -97.01170005473688, 21.95833327145009 -31.52085746327349)",81.03509229549793
